X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60
25023.64291736371,1.0141423065400728,22795.817490961617,1.0345903098735598,19616.880371250336,1.0148001040030459,22992.438408019556,1.0286069753340463,25007.283728093375,1.0146237522081973,25165.018292627763,1.0128677127731658,25072.63634582425,1.011695515431616,25147.670480253666,1.014313029347742,22795.749709972282,1.0471145074869341,19827.392622978103,1.0173345905934659,23448.35862514855,1.0416989947149968,25103.304541497662,1.0137509196096481,24780.02339154391,1.0137470093889642,24690.007467335225,1.0121154609763516,24628.29442365645,1.0153416631141807,22718.978927855693,1.0397438206463383,19397.592643967382,1.0175158800953295,22799.797955823185,1.0321019464755212,24321.26744174,1.0166580839115047,24727.826452952515,1.0139047570350794,24640.186473493934,1.0143328186471636,24660.097767893945,1.0162407149330523,22550.218547243185,1.0488054894094747,19808.48498622421,1.0223923201647767,23267.54056583881,1.0364963097531437,24917.87376164894,1.0225211703022636,25383.214966173044,1.0198943347772416,25098.050454774944,1.016036237085396,25119.55564424428,1.0159599008838727,23152.341499915827,1.0398125311728648
29020.647977917335,1.0188244672653457,26128.61287006681,1.043657348119057,20691.677833453752,1.0292802867184934,25107.031022378924,1.058619932157405,29654.20605694489,1.014612905268142,29209.64338631571,1.0190004275968507,29342.41724095572,1.0157675175583571,29126.48552031761,1.0197010694090056,25942.310846439646,1.0607775993495234,20811.70122847229,1.0359649451854134,25423.770195605968,1.0892799052787134,29197.756091838553,1.0156352417311234,28687.806490407143,1.0196667160941861,28643.7658904703,1.0163227661587544,28523.086548325082,1.0200137044525577,25591.279181996124,1.0520541454961536,20412.912489768387,1.0329911509064966,24800.015064693194,1.0642383437236975,28613.82297716559,1.0166226907445608,28752.7707797118,1.0193765849617127,28692.46257716155,1.019023504528964,28444.33535467579,1.0208043480578173,25424.70793919139,1.0639876089244922,20900.749911260045,1.0417593372372664,25324.41978110484,1.0781008881382392,29299.474931647866,1.0234505817973496,29492.91039550528,1.0280878731312588,28692.435823926025,1.0240802450849253,28987.008969773462,1.0208248781086955,26280.543002641578,1.0522239349538138
31683.137115246504,1.0170214965891295,28190.269513760275,1.0390387884681946,22011.99165992236,1.0317649708963472,26814.957487747044,1.0690767427449146,32759.795042762256,1.012030788784754,32030.707027898323,1.0191448477671523,32013.56029657811,1.0151561273204204,31594.01941693134,1.0191971291938058,27908.120683237383,1.0540289733454917,21834.739659508454,1.0412383602889674,26992.845262848172,1.1042814064438544,31644.678163881235,1.0137228772488514,30696.090011070246,1.0212256270913072,30584.21504058315,1.017615479055524,30540.205863266576,1.0190666122406975,27239.950039742405,1.0467656959771103,21390.75322971573,1.0365697044912972,26197.15825281213,1.0770723773947624,31000.09152082897,1.0145265038001972,30888.958883065363,1.020866460177264,30687.391948434295,1.0193859287985572,30310.381113632993,1.0205519514610792,26972.795436579567,1.059242996301481,21773.64908795803,1.0469926549534103,26680.78464030063,1.099436671499294,31563.702491010834,1.020914712520082,31836.648094121178,1.0287476562717213,30771.001254875602,1.0237968401685402,31150.022458765932,1.0198281126170166,27939.953804753688,1.047557650780058
31890.458103456775,1.0143886324799405,28406.311637809966,1.0288866501264184,23328.432100760743,1.0215463721347553,28655.927441264113,1.0462132728994218,33103.28740813598,1.0112634665408908,32447.439404373563,1.015493037955041,32360.116267060683,1.0124994534014555,31815.72016627581,1.0171417825268083,28507.630095106328,1.0369239188808372,23295.644527376946,1.0269246393913376,29141.850278113237,1.0664648321301073,32363.91786055687,1.0122020512975156,31030.056794548014,1.0175794371338087,30875.048242763445,1.0142317967471703,30943.810842921586,1.015656198917935,27362.816326742115,1.0363298092389583,22672.090626606885,1.0248920424085874,27759.38104103567,1.0542447161511221,30961.643377613746,1.013667463832804,30446.67315657754,1.0188716461990068,30705.61269166194,1.0168264316420113,30425.087138757932,1.0171446074658284,27024.73315625799,1.0443585213838458,23080.20215739771,1.0289050429204412,28811.603532985864,1.0649251938669893,32094.073905001813,1.018663018035891,31952.2310421377,1.0239189207974992,31011.87042121457,1.018612196894753,30981.061111406718,1.017737763967839,27705.951126689215,1.037085674545471
31335.78195475529,1.013142979923692,27712.79434724283,1.0222040684818166,24080.618772157686,1.0149700824331003,30206.835048822373,1.031491565389614,32580.171265671597,1.011478778807337,32320.49566177839,1.0126726164013258,31957.3024177559,1.0102996272532139,31689.56177885169,1.0142291206632914,28823.66305166529,1.024373330097187,24273.192172564795,1.0185003862871476,31455.82391867042,1.0385004891899516,32306.00755427974,1.0113139458401186,30682.600098027146,1.0154680787994959,30599.308079407485,1.0122252880462812,30825.53570761643,1.0136511971570106,27028.20426193201,1.0288762002004306,23281.56798933049,1.019101028274032,29194.997784526924,1.0352775188363015,30282.460001871223,1.0144537190794938,29817.78353878926,1.016855623462899,29798.283979668864,1.0161612197099368,29548.926449331444,1.0158091404724456,26208.757839829486,1.0346114507607225,23897.258922593777,1.019191149111405,31019.226844818437,1.037941388784165,32089.61389595404,1.0167904009134177,31313.42211133544,1.020911862768976,30653.223445138683,1.0150113380991133,30082.04051573406,1.0172373982382032,26868.734570966266,1.0300294327284256
30334.201062115877,1.0140750846026114,26579.320143065317,1.0199218546146682,23971.180563595364,1.0137068025569715,30496.220854846633,1.0271064278830468,31648.278290686587,1.0129466631204072,31647.312599979,1.0124743831061023,31361.818748029593,1.0098599309844754,31336.314032473383,1.01366631143561,28612.56900878915,1.019343014898398,24388.223421743256,1.0168899077609215,32750.38502988937,1.025778383502243,31366.456117252474,1.013316772805447,30047.189044948198,1.015671053547996,30059.904421736894,1.01236422260666,30442.868339643166,1.0135777309424687,26533.592785459252,1.0254730442397275,22989.304303788744,1.0196015734618777,29416.586671353652,1.0301681338546145,29186.835604774555,1.016873184547889,28835.626329381383,1.0175584748544515,29098.613210852993,1.0159201967808331,29172.531189583282,1.015164914149426,25435.751013287347,1.0307210400966236,23883.52299885779,1.0170739050232507,31816.985639501585,1.0287712135926685,31666.188484026396,1.0172037649987122,30477.54029936765,1.0222691353929014,29918.276439496807,1.0150463224193813,29351.82690082526,1.0176702053606137,25972.021782065814,1.027396499041972
29569.643650658625,1.0156049815282375,25568.075726121955,1.0195611002399498,23409.662040114097,1.0150452617148915,30000.621217365344,1.0273027904650855,30732.610206129186,1.0151926330792602,30794.297117500348,1.0138965729081733,30610.916131579597,1.0106351765088881,31049.99351209678,1.0137317724880681,28308.781639615576,1.0170755707347667,24277.678536074476,1.0176072690674554,33026.76820754469,1.020157870658411,30672.958349464632,1.0158802880267717,29360.307406121745,1.017850577555798,29704.414150543562,1.0132790490376942,29937.626537411597,1.0149693496405867,25927.7109629375,1.0244866984057663,22692.238503680823,1.021684374025747,29104.596843086856,1.0304241202397955,28654.594044651083,1.018825121974631,28259.163338452494,1.0194948740183438,28936.660475314085,1.016078185511449,29250.67799538182,1.0152122903575571,25192.363445989726,1.0280817817104648,23473.598809345513,1.0191122933324248,32219.347838306872,1.0246753167464642,31221.74025479889,1.019773813500357,30001.514288738283,1.0252007029806305,29255.742873596195,1.0175471118983515,28858.897715864805,1.0187196213070087,25233.60199907832,1.0264940557375475
29236.744222002053,1.0173732537757811,25127.290460327557,1.0194485043349824,23089.41660133607,1.017616176600033,29778.015419535623,1.027820926499961,30448.22264453222,1.0173632076568155,30416.16995508192,1.0157661031516634,30712.828186332303,1.0110973503656917,31194.157798687018,1.0142108541005435,28286.299978006286,1.015960084339389,24608.194147522336,1.018718460359519,33426.66621424354,1.0181190378608964,30432.021616139937,1.019197628832543,29309.059630078467,1.019736821430673,29421.079322761118,1.0156565732447114,29993.76033078227,1.0156781801338743,25928.19954287658,1.0225903458729935,22563.76580738617,1.0261869921542488,29018.349677516526,1.0311766234035669,28651.169712751027,1.020735416531742,28003.372204719322,1.0227360758086086,29041.40662998368,1.0164905313151107,29576.66936382332,1.015496033740847,25139.523153256392,1.0270421368052312,23659.893512907278,1.0198339484525294,32730.62568026705,1.0233966096165348,30920.5080323165,1.024040275090478,29849.41940945441,1.0286187624143626,28874.055153232188,1.0201536830791678,28926.560243917273,1.0191337290435687,25074.010302942857,1.026350759220185
28810.537448820967,1.0178348440777727,24658.20975492121,1.0195385517710374,23084.456783200443,1.0192210822929086,29911.796716477027,1.0256861687779073,30076.577412091403,1.0186040278718218,29879.44592972076,1.0172262459619954,30451.919342078323,1.0115835778191735,31144.354893356154,1.0139994750102088,27838.14768331961,1.0160603717858467,24640.205099979255,1.0203283555454852,33581.2507775028,1.0160462951876836,29874.39398396814,1.0227854075986815,29063.67447339581,1.0207827915336545,29307.917741322486,1.0165971203793491,30303.001791697756,1.0148389383712266,25594.40261814396,1.021828883836885,22625.56750030919,1.0278196683101808,29098.668470286346,1.0291614368689939,28178.18115715653,1.024274378626676,27689.63984928443,1.0246071450343675,29012.64807749492,1.0166054449933593,29812.67859869869,1.0154798758874994,24829.283083363895,1.0276847330944578,23750.934620695505,1.0199600511041378,32866.49459529442,1.0215508534996431,30525.9939984197,1.0278098659268522,29566.5553266913,1.0298022886321347,28406.67804118839,1.0215800799738053,28642.418287485274,1.019173088616687,24734.753588376578,1.0259882089058023
28600.931008394717,1.01525407062691,24299.73080121155,1.017092534874671,22863.488570538142,1.018365741001186,28883.72677996527,1.0257546748829054,29706.26363609732,1.0156609941912393,29406.431712546502,1.0156388935191654,30124.698354446675,1.010889247614203,30884.2550658308,1.0122234239399008,27055.23944255986,1.0148923173483646,23931.380056222904,1.0211531128569007,32104.806191944524,1.0143590631843717,29112.40353892538,1.0209248358140244,28528.798442414598,1.0195484015633023,29234.63501098316,1.0148068071666911,30266.137600999296,1.012894418937051,25061.674146149075,1.0196141587884489,22092.756553140243,1.0271025084232677,28089.545464118488,1.0278043038412543,27751.369916230753,1.021334431800982,27383.45254946179,1.0229093399135818,28823.765584996734,1.0154354077195171,29482.06728179598,1.0137998009840525,24421.697992097932,1.0250772957543741,23194.59417488609,1.0196350237236207,31320.532693744084,1.022171153769124,30095.12097634347,1.025578225860876,29331.522388088975,1.0258454644583945,27999.572403952036,1.0206498279687497,28312.90498798278,1.0169015201913003,24293.01323399773,1.0225651402545195
28624.40379342593,1.0140028943927846,24475.572919307728,1.0157323716931663,22781.77789171779,1.0193108580796166,28317.13949302031,1.025777491156254,29738.051250494973,1.0144241671712069,29327.56608907167,1.0152902429614927,29993.281412303357,1.0113129803213508,30710.544912624064,1.0116493387150076,26593.2131758956,1.0152397306296606,23544.38363388468,1.0228875729138982,31052.52652450431,1.01504293678675,28694.252159139698,1.0207368925440483,28347.843552128765,1.0188115797846773,29148.00487825376,1.0145413285011395,30121.29634016656,1.0124244638503042,24755.94756228011,1.0193171584227918,21873.074590879132,1.0278844619319418,27545.281942384692,1.0267346368809456,27734.6638896317,1.0200209500409316,27539.08969721785,1.0213257664871902,28795.779812131375,1.0155643220436008,29155.504086996076,1.0133838259117536,24340.23581956787,1.0236802028077496,22927.187195528673,1.0209194810415203,30194.189880594648,1.024354847674426,30186.304841571146,1.0227190611229384,29388.020640702773,1.0243673907714994,27884.041358162856,1.0209095679417557,28164.743132224226,1.0155517576591155,24260.32007699276,1.0210477931047677
28949.424826348408,1.0135632303788369,25025.662689585602,1.0157211321433142,23236.275732926308,1.0210954105446766,28542.612133064744,1.0264595355097945,30415.974479641012,1.0139777955481586,29682.282907157925,1.015750656554949,30302.835149153572,1.0123069727381917,30872.84540532636,1.0121051649590773,26708.840331793228,1.0164013735880868,23974.771752910157,1.0275032245888058,30803.52250668595,1.016215242012527,29080.611521311603,1.0199511000293193,28831.25189813014,1.0190922102679372,29489.64627899758,1.0154849472959717,30112.946356749966,1.0129289403544892,25048.932857407068,1.0197963585607697,22452.72771219043,1.0282097325232185,27549.100124305976,1.0288245379635852,28242.720311968613,1.0197383879412247,28166.752603571138,1.0224982072952313,29381.312849071535,1.015844388156245,29074.63528017919,1.0150470410409165,24922.06422909231,1.0236675683353877,23503.924566925823,1.022301972069167,29848.552598198938,1.0298229270584762,30453.040856403288,1.0228626045398115,29821.23987985081,1.0234109479590943,28439.057290226505,1.0207855280114917,28822.04663344139,1.0145418211647486,24952.834576587557,1.022925627883439
30118.823233397652,1.0113928307570679,26231.071514396925,1.015374075084812,24740.580578059074,1.0198330868369545,29946.47905748279,1.021562285037481,31373.381408847636,1.0132782759051324,30528.16700513483,1.014992116243885,31177.686775842383,1.0120114119029686,31534.97859869114,1.0119292728317095,27464.061104281544,1.0168794908922407,25296.138750947604,1.026139167813828,31527.4654720264,1.0153912661391857,29983.641875042547,1.0181364233665493,29687.401012682487,1.0175571279749531,30044.22030883964,1.0152569104208389,30277.88686550435,1.0134116805592708,25831.457830458512,1.0193244091258769,23707.09836910601,1.0256034583229447,28665.511207916403,1.0252842306796723,29106.033707468065,1.0192017904362445,29025.145901701184,1.0204939710749672,30204.02258636588,1.0152471917788057,29657.88884802858,1.0149028040495711,25930.410132230147,1.0228822576380108,24964.057190602623,1.021087816906086,30391.503383100266,1.0315059764530017,31224.297177681594,1.020940763159827,30601.44382924723,1.0215281937404206,29293.472797531158,1.0194940963003705,29775.86715800613,1.0130746384787261,26128.32553976419,1.0239707522402872
32121.621668737404,1.0091666698750021,28382.512488980512,1.0140536874938744,27162.994422419313,1.0164531342703393,32454.905027638448,1.0169618701182588,33354.82030540077,1.011818609873807,32826.26036465636,1.012004799319027,33284.33955639229,1.010507111674784,33027.51004118836,1.0109072985030483,29193.650825875047,1.0164661180366248,27682.49072758202,1.0215402099934825,33373.13074011286,1.014165819584849,32261.590740779964,1.0149860602236027,31747.08307332756,1.0142625724081935,31685.634674070116,1.0135255138754666,31869.348744172607,1.0115101146240644,27937.486879415086,1.0173852267817602,26044.68218315385,1.0219397399509529,31065.859624725887,1.0191631030978066,31472.442119714302,1.014665372848756,31201.910639740563,1.0169559808104398,32211.618328874076,1.0134289973507988,31417.78811132966,1.0137066962255243,28126.88412110496,1.020220849596786,27343.898678405058,1.0189169074512607,32288.296980089413,1.0295344113487535,33159.18018235954,1.0185829706822636,32827.62420654494,1.01716563857844,31704.77002420131,1.0156799589487602,31961.62047994719,1.0109975503000448,28549.59486388274,1.0211280047173776
